index,year_ceremony,category,name,film,winner,nconst,birthYear,deathYear,primaryProfession,ceremonyAge,alive,currentYear,currentAge
11381,1962,ART DIRECTION (Black-and-White),Piero Gherardi,La Dolce Vita,False,nm0315662,1909,1971,"costume_designer,production_designer,art_director",53,False,2021,0
11382,1962,COSTUME DESIGN (Black-and-White),Piero Gherardi,La Dolce Vita,True,nm0315662,1909,1971,"costume_designer,production_designer,art_director",53,False,2021,0
11383,1964,ART DIRECTION (Black-and-White),Piero Gherardi,Federico Fellini's 8-1/2,False,nm0315662,1909,1971,"costume_designer,production_designer,art_director",55,False,2021,0
11384,1964,COSTUME DESIGN (Black-and-White),Piero Gherardi,Federico Fellini's 8-1/2,True,nm0315662,1909,1971,"costume_designer,production_designer,art_director",55,False,2021,0
11385,1967,ART DIRECTION (Color),Piero Gherardi,Juliet of the Spirits,False,nm0315662,1909,1971,"costume_designer,production_designer,art_director",58,False,2021,0
11386,1967,COSTUME DESIGN (Color),Piero Gherardi,Juliet of the Spirits,False,nm0315662,1909,1971,"costume_designer,production_designer,art_director",58,False,2021,0
11387,1962,CINEMATOGRAPHY (Black-and-White),Edward Colman,The Absent Minded Professor,False,nm0169344,1905,1995,"cinematographer,camera_department",57,False,2021,0
11388,1965,CINEMATOGRAPHY (Color),Edward Colman,Mary Poppins,False,nm0169344,1905,1995,"cinematographer,camera_department",60,False,2021,0
11389,1962,COSTUME DESIGN (Black-and-White),Dorothy Jeakins,The Children's Hour,False,nm0419820,1914,1995,"costume_designer,costume_department,actress",48,False,2021,0
11390,1963,COSTUME DESIGN (Color),Dorothy Jeakins,Meredith Willson's The Music Man,False,nm0419820,1914,1995,"costume_designer,costume_department,actress",49,False,2021,0
11391,1965,COSTUME DESIGN (Black-and-White),Dorothy Jeakins,The Night of the Iguana,True,nm0419820,1914,1995,"costume_designer,costume_department,actress",51,False,2021,0
11392,1966,COSTUME DESIGN (Color),Dorothy Jeakins,The Sound of Music,False,nm0419820,1914,1995,"costume_designer,costume_department,actress",52,False,2021,0
11393,1967,COSTUME DESIGN (Color),Dorothy Jeakins,Hawaii,False,nm0419820,1914,1995,"costume_designer,costume_department,actress",53,False,2021,0
11394,1988,COSTUME DESIGN,Dorothy Jeakins,The Dead,False,nm0419820,1914,1995,"costume_designer,costume_department,actress",74,False,2021,0
11395,1962,DIRECTING,J. Lee Thompson,The Guns of Navarone,False,nm0496746,1914,2002,"director,writer,producer",48,False,2021,0
11396,1962,DIRECTING,Federico Fellini,La Dolce Vita,False,nm0000019,1920,1993,"writer,director,assistant_director",42,False,2021,0
11397,1964,DIRECTING,Federico Fellini,Federico Fellini's 8-1/2,False,nm0000019,1920,1993,"writer,director,assistant_director",44,False,2021,0
11398,1971,DIRECTING,Federico Fellini,Fellini Satyricon,False,nm0000019,1920,1993,"writer,director,assistant_director",51,False,2021,0
11399,1976,DIRECTING,Federico Fellini,Amarcord,False,nm0000019,1920,1993,"writer,director,assistant_director",56,False,2021,0
11400,1962,FILM EDITING,Alan Osbiston,The Guns of Navarone,False,nm0651544,1914,1971,"editor,editorial_department,director",48,False,2021,0
11401,1962,FILM EDITING,Philip W. Anderson,The Parent Trap,False,nm0027294,1915,1980,"editor,director,actor",47,False,2021,0
11402,1962,FILM EDITING,Thomas Stanford,West Side Story,True,nm0822201,1924,2017,"editor,editorial_department",38,False,2021,0
11404,1962,FOREIGN LANGUAGE FILM,Japan,Immortal Love,False,nm1957793,0,0,transportation_department,0,False,2021,0
11407,1964,FOREIGN LANGUAGE FILM,Japan,Twin Sisters of Kyoto,False,nm1957793,0,0,transportation_department,0,False,2021,0
11410,1965,FOREIGN LANGUAGE FILM,Japan,Woman in the Dunes,False,nm1957793,0,0,transportation_department,0,False,2021,0
11413,1966,FOREIGN LANGUAGE FILM,Japan,Kwaidan,False,nm1957793,0,0,transportation_department,0,False,2021,0
11416,1968,FOREIGN LANGUAGE FILM,Japan,Portrait of Chieko,False,nm1957793,0,0,transportation_department,0,False,2021,0
11419,1972,FOREIGN LANGUAGE FILM,Japan,Dodes'ka-Den,False,nm1957793,0,0,transportation_department,0,False,2021,0
11422,1976,FOREIGN LANGUAGE FILM,Japan,Sandakan No. 8,False,nm1957793,0,0,transportation_department,0,False,2021,0
11425,1981,FOREIGN LANGUAGE FILM,Japan,Kagemusha (The Shadow Warrior),False,nm1957793,0,0,transportation_department,0,False,2021,0
11428,1982,FOREIGN LANGUAGE FILM,Japan,Muddy River,False,nm1957793,0,0,transportation_department,0,False,2021,0
11431,2004,FOREIGN LANGUAGE FILM,Japan,The Twilight Samurai,False,nm1957793,0,0,transportation_department,0,False,2021,0
11434,2009,FOREIGN LANGUAGE FILM,Japan,Departures,True,nm1957793,0,0,transportation_department,0,False,2021,0
11437,2019,FOREIGN LANGUAGE FILM,Japan,Shoplifters,False,nm1957793,0,0,transportation_department,0,False,2021,0
11440,1962,MUSIC (Music Score of a Dramatic or Comedy Picture),Henry Mancini,Breakfast at Tiffany's,True,nm0000049,1924,1994,"music_department,soundtrack,composer",38,False,2021,0
11441,1965,MUSIC (Music Score--substantially original),Henry Mancini,The Pink Panther,False,nm0000049,1924,1994,"music_department,soundtrack,composer",41,False,2021,0
11442,1971,MUSIC (Original Score),Henry Mancini,Sunflower,False,nm0000049,1924,1994,"music_department,soundtrack,composer",47,False,2021,0
11443,1980,MUSIC (Original Score),Henry Mancini,10,False,nm0000049,1924,1994,"music_department,soundtrack,composer",56,False,2021,0
11444,1962,MUSIC (Scoring of a Musical Picture),Duke Ellington,Paris Blues,False,nm0254153,1899,1974,"soundtrack,music_department,actor",63,False,2021,0
11445,1962,WRITING (Screenplay--based on material from another medium),George Axelrod,Breakfast at Tiffany's,False,nm0043480,1922,2003,"writer,producer,director",40,False,2021,0
11446,1962,WRITING (Screenplay--based on material from another medium),Abby Mann,Judgment at Nuremberg,True,nm0542631,1927,2008,"writer,producer,director",35,False,2021,0
11449,1966,WRITING (Screenplay--based on material from another medium),Abby Mann,Ship of Fools,False,nm0542631,1927,2008,"writer,producer,director",39,False,2021,0
11452,1962,WRITING (Story and Screenplay--written directly for the screen),William Inge,Splendor in the Grass,True,nm0408718,1913,1973,"writer,actor,producer",49,False,2021,0
11453,1963,ACTOR,Marcello Mastroianni,Divorce--Italian Style,False,nm0000052,1924,1996,"actor,producer,soundtrack",39,False,2021,0
11454,1978,ACTOR IN A LEADING ROLE,Marcello Mastroianni,A Special Day,False,nm0000052,1924,1996,"actor,producer,soundtrack",54,False,2021,0
11455,1988,ACTOR IN A LEADING ROLE,Marcello Mastroianni,Dark Eyes,False,nm0000052,1924,1996,"actor,producer,soundtrack",64,False,2021,0
11456,1963,ACTOR,Peter O'Toole,Lawrence of Arabia,False,nm0000564,1932,2013,"actor,soundtrack,producer",31,False,2021,0
11466,1965,ACTOR,Peter O'Toole,Becket,False,nm0000564,1932,2013,"actor,soundtrack,producer",33,False,2021,0
11476,1969,ACTOR,Peter O'Toole,The Lion in Winter,False,nm0000564,1932,2013,"actor,soundtrack,producer",37,False,2021,0
11486,1970,ACTOR,Peter O'Toole,"Goodbye, Mr. Chips",False,nm0000564,1932,2013,"actor,soundtrack,producer",38,False,2021,0
11496,1973,ACTOR,Peter O'Toole,The Ruling Class,False,nm0000564,1932,2013,"actor,soundtrack,producer",41,False,2021,0
11506,1981,ACTOR IN A LEADING ROLE,Peter O'Toole,The Stunt Man,False,nm0000564,1932,2013,"actor,soundtrack,producer",49,False,2021,0
11516,1983,ACTOR IN A LEADING ROLE,Peter O'Toole,My Favorite Year,False,nm0000564,1932,2013,"actor,soundtrack,producer",51,False,2021,0
11526,2007,ACTOR IN A LEADING ROLE,Peter O'Toole,Venus,False,nm0000564,1932,2013,"actor,soundtrack,producer",75,False,2021,0
11536,1963,ACTOR IN A SUPPORTING ROLE,Ed Begley,Sweet Bird of Youth,True,nm0003225,1901,1970,actor,62,False,2021,0
11540,1963,ACTOR IN A SUPPORTING ROLE,Victor Buono,What Ever Happened to Baby Jane?,False,nm0120658,1938,1982,actor,25,False,2021,0
11541,1963,ACTOR IN A SUPPORTING ROLE,Telly Savalas,Birdman of Alcatraz,False,nm0001699,1922,1994,"actor,soundtrack,director",41,False,2021,0
11542,1963,ACTOR IN A SUPPORTING ROLE,Omar Sharif,Lawrence of Arabia,False,nm0001725,1932,2015,"actor,soundtrack,writer",31,False,2021,0
11546,1963,ACTOR IN A SUPPORTING ROLE,Terence Stamp,Billy Budd,False,nm0000654,1938,0,"actor,soundtrack,director",25,True,2021,83
11547,1963,ACTRESS,Anne Bancroft,The Miracle Worker,True,nm0000843,1931,2005,"actress,soundtrack,director",32,False,2021,0
11549,1965,ACTRESS,Anne Bancroft,The Pumpkin Eater,False,nm0000843,1931,2005,"actress,soundtrack,director",34,False,2021,0
11551,1968,ACTRESS,Anne Bancroft,The Graduate,False,nm0000843,1931,2005,"actress,soundtrack,director",37,False,2021,0
11553,1978,ACTRESS IN A LEADING ROLE,Anne Bancroft,The Turning Point,False,nm0000843,1931,2005,"actress,soundtrack,director",47,False,2021,0
11555,1986,ACTRESS IN A LEADING ROLE,Anne Bancroft,Agnes of God,False,nm0000843,1931,2005,"actress,soundtrack,director",55,False,2021,0
11557,1963,ACTRESS,Lee Remick,Days of Wine and Roses,False,nm0001665,1935,1991,"actress,soundtrack",28,False,2021,0
11558,1963,ACTRESS IN A SUPPORTING ROLE,Mary Badham,To Kill a Mockingbird,False,nm0000825,1952,0,actress,11,True,2021,69
11559,1963,ACTRESS IN A SUPPORTING ROLE,Patty Duke,The Miracle Worker,True,nm0001157,1946,2016,"actress,soundtrack,producer",17,False,2021,0
11560,1963,COSTUME DESIGN (Black-and-White),Ruth Morley,The Miracle Worker,False,nm0605926,1925,1991,"costume_designer,costume_department",38,False,2021,0
11561,1963,COSTUME DESIGN (Black-and-White),Norma Koch,What Ever Happened to Baby Jane?,True,nm0462382,1898,1979,"costume_designer,costume_department",65,False,2021,0
11562,1965,COSTUME DESIGN (Black-and-White),Norma Koch,"Hush...Hush, Sweet Charlotte",False,nm0462382,1898,1979,"costume_designer,costume_department",67,False,2021,0
11563,1963,COSTUME DESIGN (Color),Mary Wills,The Wonderful World of the Brothers Grimm,True,nm0932683,1914,1997,"costume_designer,costume_department,make_up_department",49,False,2021,0
11565,1977,COSTUME DESIGN,Mary Wills,The Passover Plot,False,nm0932683,1914,1997,"costume_designer,costume_department,make_up_department",63,False,2021,0
11567,1963,DIRECTING,Frank Perry,David and Lisa,False,nm0675068,1930,1995,"director,producer,actor",33,False,2021,0
11578,1963,DIRECTING,Pietro Germi,Divorce--Italian Style,False,nm0314584,1914,1974,"writer,director,actor",49,False,2021,0
11579,1963,DIRECTING,Arthur Penn,The Miracle Worker,False,nm0671957,1922,2010,"director,producer,writer",41,False,2021,0
11581,1968,DIRECTING,Arthur Penn,Bonnie and Clyde,False,nm0671957,1922,2010,"director,producer,writer",46,False,2021,0
11583,1970,DIRECTING,Arthur Penn,Alice's Restaurant,False,nm0671957,1922,2010,"director,producer,writer",48,False,2021,0
11585,1963,DIRECTING,Robert Mulligan,To Kill a Mockingbird,False,nm0612322,1925,2008,"director,producer,actor",38,False,2021,0
11591,1963,FILM EDITING,Anne Coates,Lawrence of Arabia,True,nm4221189,0,0,"animation_department,art_department",0,False,2021,0
11593,1965,FILM EDITING,Anne Coates,Becket,False,nm4221189,0,0,"animation_department,art_department",0,False,2021,0
11595,1963,FILM EDITING,Samuel E. Beetley,The Longest Day,False,nm0066622,1913,1988,"production_manager,editor,editorial_department",50,False,2021,0
11596,1963,FOREIGN LANGUAGE FILM,Greece,Electra,False,nm11651270,0,0,actor,0,False,2021,0
11597,1964,FOREIGN LANGUAGE FILM,Greece,The Red Lanterns,False,nm11651270,0,0,actor,0,False,2021,0
11598,1966,FOREIGN LANGUAGE FILM,Greece,Blood on the Land,False,nm11651270,0,0,actor,0,False,2021,0
11599,1978,FOREIGN LANGUAGE FILM,Greece,Iphigenia,False,nm11651270,0,0,actor,0,False,2021,0
11600,2011,FOREIGN LANGUAGE FILM,Greece,Dogtooth,False,nm11651270,0,0,actor,0,False,2021,0
11601,1963,FOREIGN LANGUAGE FILM,Brazil,Keeper of Promises (The Given Word),False,nm0106354,0,0,actress,0,False,2021,0
11607,1996,FOREIGN LANGUAGE FILM,Brazil,O Quatrilho,False,nm0106354,0,0,actress,0,False,2021,0
11613,1998,FOREIGN LANGUAGE FILM,Brazil,Four Days in September,False,nm0106354,0,0,actress,0,False,2021,0
11619,1999,FOREIGN LANGUAGE FILM,Brazil,Central Station,False,nm0106354,0,0,actress,0,False,2021,0
11625,1963,MUSIC (Music Score--substantially original),Jerry Goldsmith,Freud,False,nm0000025,1929,2004,"music_department,soundtrack,composer",34,False,2021,0
11626,1966,MUSIC (Music Score--substantially original),Jerry Goldsmith,A Patch of Blue,False,nm0000025,1929,2004,"music_department,soundtrack,composer",37,False,2021,0
11627,1967,MUSIC (Original Music Score),Jerry Goldsmith,The Sand Pebbles,False,nm0000025,1929,2004,"music_department,soundtrack,composer",38,False,2021,0
11628,1969,MUSIC (Original Score--for a motion picture [not a musical]),Jerry Goldsmith,Planet of the Apes,False,nm0000025,1929,2004,"music_department,soundtrack,composer",40,False,2021,0
11629,1971,MUSIC (Original Score),Jerry Goldsmith,Patton,False,nm0000025,1929,2004,"music_department,soundtrack,composer",42,False,2021,0
11630,1974,MUSIC (Original Dramatic Score),Jerry Goldsmith,Papillon,False,nm0000025,1929,2004,"music_department,soundtrack,composer",45,False,2021,0
11631,1975,MUSIC (Original Dramatic Score),Jerry Goldsmith,Chinatown,False,nm0000025,1929,2004,"music_department,soundtrack,composer",46,False,2021,0
11632,1976,MUSIC (Original Score),Jerry Goldsmith,The Wind and the Lion,False,nm0000025,1929,2004,"music_department,soundtrack,composer",47,False,2021,0
11633,1977,MUSIC (Original Score),Jerry Goldsmith,The Omen,True,nm0000025,1929,2004,"music_department,soundtrack,composer",48,False,2021,0
11634,1979,MUSIC (Original Score),Jerry Goldsmith,The Boys from Brazil,False,nm0000025,1929,2004,"music_department,soundtrack,composer",50,False,2021,0
11635,1980,MUSIC (Original Score),Jerry Goldsmith,Star Trek - The Motion Picture,False,nm0000025,1929,2004,"music_department,soundtrack,composer",51,False,2021,0
11636,1983,MUSIC (Original Score),Jerry Goldsmith,Poltergeist,False,nm0000025,1929,2004,"music_department,soundtrack,composer",54,False,2021,0
11637,1984,MUSIC (Original Score),Jerry Goldsmith,Under Fire,False,nm0000025,1929,2004,"music_department,soundtrack,composer",55,False,2021,0
11638,1987,MUSIC (Original Score),Jerry Goldsmith,Hoosiers,False,nm0000025,1929,2004,"music_department,soundtrack,composer",58,False,2021,0
11639,1993,MUSIC (Original Score),Jerry Goldsmith,Basic Instinct,False,nm0000025,1929,2004,"music_department,soundtrack,composer",64,False,2021,0
11640,1998,MUSIC (Original Dramatic Score),Jerry Goldsmith,L.A. Confidential,False,nm0000025,1929,2004,"music_department,soundtrack,composer",69,False,2021,0
11641,1963,MUSIC (Music Score--substantially original),Maurice Jarre,Lawrence of Arabia,True,nm0003574,1924,2009,"composer,music_department,soundtrack",39,False,2021,0
11642,1964,MUSIC (Scoring of Music--adaptation or treatment),Maurice Jarre,Sundays and Cybele,False,nm0003574,1924,2009,"composer,music_department,soundtrack",40,False,2021,0
11643,1966,MUSIC (Music Score--substantially original),Maurice Jarre,Doctor Zhivago,True,nm0003574,1924,2009,"composer,music_department,soundtrack",42,False,2021,0
11644,1978,MUSIC (Original Score),Maurice Jarre,Mohammad - Messenger of God,False,nm0003574,1924,2009,"composer,music_department,soundtrack",54,False,2021,0
11645,1985,MUSIC (Original Score),Maurice Jarre,A Passage to India,True,nm0003574,1924,2009,"composer,music_department,soundtrack",61,False,2021,0
11646,1986,MUSIC (Original Score),Maurice Jarre,Witness,False,nm0003574,1924,2009,"composer,music_department,soundtrack",62,False,2021,0
11647,1989,MUSIC (Original Score),Maurice Jarre,Gorillas in the Mist,False,nm0003574,1924,2009,"composer,music_department,soundtrack",65,False,2021,0
11648,1991,MUSIC (Original Score),Maurice Jarre,Ghost,False,nm0003574,1924,2009,"composer,music_department,soundtrack",67,False,2021,0
11649,1963,MUSIC (Scoring of Music--adaptation or treatment),George Stoll,Billy Rose's Jumbo,False,nm0006303,1902,1985,"music_department,composer,soundtrack",61,False,2021,0
11653,1963,MUSIC (Scoring of Music--adaptation or treatment),Michel Magne,Gigot,False,nm0006177,1930,1984,"composer,music_department,soundtrack",33,False,2021,0
11654,1963,MUSIC (Scoring of Music--adaptation or treatment),Frank Perkins,Gypsy,False,nm0673936,1908,1988,"composer,music_department,soundtrack",55,False,2021,0
11658,1963,WRITING (Screenplay--based on material from another medium),Eleanor Perry,David and Lisa,False,nm0675052,1914,1981,"writer,producer,soundtrack",49,False,2021,0
11662,1963,WRITING (Screenplay--based on material from another medium),Vladimir Nabokov,Lolita,False,nm0618603,1899,1977,"writer,actor,soundtrack",64,False,2021,0
11663,1963,WRITING (Screenplay--based on material from another medium),William Gibson,The Miracle Worker,False,nm0317217,1914,2008,writer,49,False,2021,0
11683,1963,WRITING (Screenplay--based on material from another medium),Horton Foote,To Kill a Mockingbird,True,nm0285210,1916,2009,"writer,actor,producer",47,False,2021,0
11684,1984,WRITING (Screenplay Written Directly for the Screen),Horton Foote,Tender Mercies,True,nm0285210,1916,2009,"writer,actor,producer",68,False,2021,0
11685,1986,WRITING (Screenplay Based on Material from Another Medium),Horton Foote,The Trip to Bountiful,False,nm0285210,1916,2009,"writer,actor,producer",70,False,2021,0
11686,1963,WRITING (Story and Screenplay--written directly for the screen),Alain Robbe-Grillet,Last Year at Marienbad,False,nm0730237,1922,2008,"writer,director,actor",41,False,2021,0
11687,1963,JEAN HERSHOLT HUMANITARIAN AWARD,Steve Broidy,,True,nm0111208,1905,1991,producer,58,False,2021,0
11688,1964,ACTOR,Albert Finney,Tom Jones,False,nm0001215,1936,2019,"actor,producer,soundtrack",28,False,2021,0
11689,1975,ACTOR,Albert Finney,Murder on the Orient Express,False,nm0001215,1936,2019,"actor,producer,soundtrack",39,False,2021,0
11690,1984,ACTOR IN A LEADING ROLE,Albert Finney,The Dresser,False,nm0001215,1936,2019,"actor,producer,soundtrack",48,False,2021,0
11691,1985,ACTOR IN A LEADING ROLE,Albert Finney,Under the Volcano,False,nm0001215,1936,2019,"actor,producer,soundtrack",49,False,2021,0
11692,2001,ACTOR IN A SUPPORTING ROLE,Albert Finney,Erin Brockovich,False,nm0001215,1936,2019,"actor,producer,soundtrack",65,False,2021,0
11693,1964,ACTOR,Richard Harris,This Sporting Life,False,nm0001321,1930,2002,"actor,soundtrack,producer",34,False,2021,0
11772,1991,ACTOR IN A LEADING ROLE,Richard Harris,The Field,False,nm0001321,1930,2002,"actor,soundtrack,producer",61,False,2021,0
11851,1964,ACTOR,Rex Harrison,Cleopatra,False,nm0001322,1908,1990,"actor,soundtrack,producer",56,False,2021,0
11855,1965,ACTOR,Rex Harrison,My Fair Lady,True,nm0001322,1908,1990,"actor,soundtrack,producer",57,False,2021,0
11859,1964,ACTOR IN A SUPPORTING ROLE,Nick Adams,Twilight of Honor,False,nm0011244,1931,1968,"actor,writer,soundtrack",33,False,2021,0
11904,1964,ACTOR IN A SUPPORTING ROLE,Bobby Darin,"Captain Newman, M.D.",False,nm0201239,1936,1973,"soundtrack,actor,writer",28,False,2021,0
11905,1964,ACTOR IN A SUPPORTING ROLE,Melvyn Douglas,Hud,True,nm0002048,1901,1981,"actor,soundtrack",63,False,2021,0
11906,1971,ACTOR,Melvyn Douglas,I Never Sang for My Father,False,nm0002048,1901,1981,"actor,soundtrack",70,False,2021,0
11907,1980,ACTOR IN A SUPPORTING ROLE,Melvyn Douglas,Being There,True,nm0002048,1901,1981,"actor,soundtrack",79,False,2021,0
11908,1964,ACTRESS,Patricia Neal,Hud,True,nm0623658,1926,2010,"actress,soundtrack",38,False,2021,0
11911,1969,ACTRESS,Patricia Neal,The Subject Was Roses,False,nm0623658,1926,2010,"actress,soundtrack",43,False,2021,0
11914,1964,ACTRESS,Rachel Roberts,This Sporting Life,False,nm0731499,1927,1980,"actress,soundtrack",37,False,2021,0
11947,1964,ACTRESS IN A SUPPORTING ROLE,Diane Cilento,Tom Jones,False,nm0162283,1932,2011,"actress,writer,director",32,False,2021,0
11948,1964,ACTRESS IN A SUPPORTING ROLE,Joyce Redman,Tom Jones,False,nm0715010,1915,2012,actress,49,False,2021,0
11949,1966,ACTRESS IN A SUPPORTING ROLE,Joyce Redman,Othello,False,nm0715010,1915,2012,actress,51,False,2021,0
11950,1964,ACTRESS IN A SUPPORTING ROLE,Margaret Rutherford,The V.I.P.s,True,nm0751983,1892,1972,actress,72,False,2021,0
11951,1964,ACTRESS IN A SUPPORTING ROLE,Lilia Skala,Lilies of the Field,False,nm0803785,1896,1994,actress,68,False,2021,0
11952,1964,ART DIRECTION (Black-and-White),Gene Callahan,America America,True,nm0130194,1923,1990,"set_decorator,production_designer,art_director",41,False,2021,0
11955,1964,CINEMATOGRAPHY (Black-and-White),Lucien Ballard,The Caretakers,False,nm0005644,1904,1988,"cinematographer,camera_department,miscellaneous",60,False,2021,0
11956,1964,COSTUME DESIGN (Black-and-White),Travilla,The Stripper,False,nm0871359,1920,1990,"costume_designer,costume_department",44,False,2021,0
11957,1964,COSTUME DESIGN (Color),Donald Brooks,The Cardinal,False,nm0111965,1928,2005,"costume_designer,costume_department",36,False,2021,0
11964,1969,COSTUME DESIGN,Donald Brooks,Star!,False,nm0111965,1928,2005,"costume_designer,costume_department",41,False,2021,0
11971,1964,COSTUME DESIGN (Color),Piero Tosi,The Leopard,False,nm0869200,1927,2019,"costume_designer,set_decorator,costume_department",37,False,2021,0
11972,1972,COSTUME DESIGN,Piero Tosi,Death in Venice,False,nm0869200,1927,2019,"costume_designer,set_decorator,costume_department",45,False,2021,0
11973,1974,COSTUME DESIGN,Piero Tosi,Ludwig,False,nm0869200,1927,2019,"costume_designer,set_decorator,costume_department",47,False,2021,0
11974,1983,COSTUME DESIGN,Piero Tosi,La Traviata,False,nm0869200,1927,2019,"costume_designer,set_decorator,costume_department",56,False,2021,0
11975,1964,DIRECTING,Martin Ritt,Hud,False,nm0728688,1914,1990,"director,producer,actor",50,False,2021,0
11976,1964,DIRECTING,Tony Richardson,Tom Jones,True,nm0724798,1928,1991,"director,producer,writer",36,False,2021,0
12006,1964,MUSIC (Music Score--substantially original),John Addison,Tom Jones,True,nm0011709,1920,1998,"music_department,composer,soundtrack",44,False,2021,0
12011,1973,MUSIC (Original Dramatic Score),John Addison,Sleuth,False,nm0011709,1920,1998,"music_department,composer,soundtrack",53,False,2021,0
12016,1964,MUSIC (Scoring of Music--adaptation or treatment),John Green,Bye Bye Birdie,False,nm0337994,0,0,miscellaneous,0,False,2021,0
12089,1964,SOUND EFFECTS,Robert L. Bratton,A Gathering of Eagles,False,nm0105600,1918,2008,sound_department,46,False,2021,0
12090,1965,SOUND EFFECTS,Robert L. Bratton,The Lively Set,False,nm0105600,1918,2008,sound_department,47,False,2021,0
12091,1964,SPECIAL EFFECTS,Ub Iwerks,The Birds,False,nm0412650,1901,1971,"director,animation_department,visual_effects",63,False,2021,0
12092,1964,WRITING (Screenplay--based on material from another medium),James Poe,Lilies of the Field,False,nm0688117,1921,1980,writer,43,False,2021,0
12096,1964,WRITING (Screenplay--based on material from another medium),John Osborne,Tom Jones,True,nm0651570,1929,1994,"writer,actor,soundtrack",35,False,2021,0
12146,1964,WRITING (Story and Screenplay--written directly for the screen),James R. Webb,How the West Was Won,True,nm0916139,1910,1974,writer,54,False,2021,0
12147,1964,WRITING (Story and Screenplay--written directly for the screen),Arnold Schulman,Love with the Proper Stranger,False,nm0776068,1925,0,"writer,producer,actor",39,True,2021,96
12148,1970,WRITING (Screenplay--based on material from another medium),Arnold Schulman,"Goodbye, Columbus",False,nm0776068,1925,0,"writer,producer,actor",45,True,2021,96
12149,1964,IRVING G. THALBERG MEMORIAL AWARD,Sam Spiegel,,True,nm0818545,1901,1985,"producer,miscellaneous,soundtrack",63,False,2021,0
12154,1965,ACTOR,Peter Sellers,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,False,nm0000634,1925,1980,"actor,soundtrack,writer",40,False,2021,0
12156,1980,ACTOR IN A LEADING ROLE,Peter Sellers,Being There,False,nm0000634,1925,1980,"actor,soundtrack,writer",55,False,2021,0
12158,1965,ACTOR IN A SUPPORTING ROLE,John Gielgud,Becket,False,nm0000024,1904,2000,"actor,writer,director",61,False,2021,0
12160,1982,ACTOR IN A SUPPORTING ROLE,John Gielgud,Arthur,True,nm0000024,1904,2000,"actor,writer,director",78,False,2021,0
12162,1965,ACTOR IN A SUPPORTING ROLE,Stanley Holloway,My Fair Lady,False,nm0391361,1890,1982,"actor,soundtrack,writer",75,False,2021,0
12163,1965,ACTOR IN A SUPPORTING ROLE,Lee Tracy,The Best Man,False,nm0870543,1898,1968,"actor,soundtrack,writer",67,False,2021,0
12168,1965,ACTRESS,Julie Andrews,Mary Poppins,True,nm0000267,1935,0,"actress,soundtrack,producer",30,True,2021,86
12173,1966,ACTRESS,Julie Andrews,The Sound of Music,False,nm0000267,1935,0,"actress,soundtrack,producer",31,True,2021,86
12178,1983,ACTRESS IN A LEADING ROLE,Julie Andrews,Victor/Victoria,False,nm0000267,1935,0,"actress,soundtrack,producer",48,True,2021,86
12183,1965,ACTRESS,Debbie Reynolds,The Unsinkable Molly Brown,False,nm0001666,1932,2016,"actress,soundtrack,writer",33,False,2021,0
12190,2016,JEAN HERSHOLT HUMANITARIAN AWARD,Debbie Reynolds,,True,nm0001666,1932,2016,"actress,soundtrack,writer",84,False,2021,0
12197,1965,ACTRESS,Kim Stanley,Seance on a Wet Afternoon,False,nm0822535,1925,2001,actress,40,False,2021,0
12200,1983,ACTRESS IN A SUPPORTING ROLE,Kim Stanley,Frances,False,nm0822535,1925,2001,actress,58,False,2021,0
12203,1965,ACTRESS IN A SUPPORTING ROLE,Grayson Hall,The Night of the Iguana,False,nm0355621,1922,1985,actress,43,False,2021,0
12204,1965,ACTRESS IN A SUPPORTING ROLE,Lila Kedrova,Zorba the Greek,True,nm0444321,1918,2000,"actress,soundtrack",47,False,2021,0
12205,1965,ART DIRECTION (Black-and-White),Stephen Grimes,The Night of the Iguana,False,nm11892134,0,0,,0,False,2021,0
12209,1965,CINEMATOGRAPHY (Black-and-White),Philip H. Lathrop,The Americanization of Emily,False,nm0005769,1912,1995,"cinematographer,camera_department,actor",53,False,2021,0
12210,1965,CINEMATOGRAPHY (Black-and-White),Gabriel Figueroa,The Night of the Iguana,False,nm0004195,1907,1997,"cinematographer,camera_department",58,False,2021,0
12218,1965,CINEMATOGRAPHY (Black-and-White),Walter Lassally,Zorba the Greek,True,nm0007178,1926,2017,"cinematographer,camera_department,director",39,False,2021,0
12219,1965,CINEMATOGRAPHY (Color),Geoffrey Unsworth,Becket,False,nm0005910,1914,1978,"cinematographer,camera_department,actor",51,False,2021,0
12220,1973,CINEMATOGRAPHY,Geoffrey Unsworth,Cabaret,True,nm0005910,1914,1978,"cinematographer,camera_department,actor",59,False,2021,0
12221,1975,CINEMATOGRAPHY,Geoffrey Unsworth,Murder on the Orient Express,False,nm0005910,1914,1978,"cinematographer,camera_department,actor",61,False,2021,0
12222,1965,COSTUME DESIGN (Black-and-White),René Hubert,The Visit,False,nm0399484,1895,1976,"costume_designer,costume_department,actor",70,False,2021,0
12223,1965,COSTUME DESIGN (Color),Margaret Furse,Becket,False,nm0299094,1911,1974,"costume_designer,costume_department",54,False,2021,0
12224,1969,COSTUME DESIGN,Margaret Furse,The Lion in Winter,False,nm0299094,1911,1974,"costume_designer,costume_department",58,False,2021,0
